,id,translation,transliteration
2396,2261,Halkiašu,ha-al-[k]i-a-šu
2397,2262,Halkiašu,Ha-al-ki-a-šu
2398,2263,Halkiašu,hal-gi-a-šu
2399,2264,Halkiašu,hal-ki5-a-šu
2400,2265,Halkiašu,hal-ki5-a[-šu]
2401,2266,Halkiašu,hal!-gi-a-šu
2402,2267,Halkiya,hal-ki-ya
2403,2268,Halpa,Ha-al-pá
2404,2269,Halu,Ha-lu
2405,2270,Halua,Ha-lu-a
2406,2271,Haluba,ha-lu-ba
2407,2272,Haluba,Ha-lu-pá
2408,2273,Haluli,Ha-lu-li
2409,2274,Halulu,Ha-lu-lu-ú
2410,2275,Halušta,Ha-lu-uš-ta
2411,2276,Halušta,Ha-lu-us-ta
2412,2277,Halutašerir,ha-lu-ta-še-ri-ir
2413,2278,Hamala,ha-ma-lá
2414,2279,Hamalimali,ha-ma-li-ma-li
2415,2280,Hamanani,Ha-ma-na-ni
2416,2281,Hamananika,ha-ma-na-ni-kà
2417,2282,Hamar,Ha-ma-ar
2418,2283,Hamara,Ha-ma-ar-a
2419,2284,Hamara,Ha-ma-ra-a
2420,2285,Hamarši,Ha-ma-ar-ší
2421,2286,Hamhamtum,Ha-am-ha-am-tim
2422,2287,Hamištanani,Ha-mì-iš-ta-na-ni
2423,2288,Hamluni,Ha-am-lu-ni
2424,2289,Hamuria,Ha-mu-ri-a
2425,2290,Hana,Ha-na
2426,2291,Hana’a,ha-na-a
2427,2292,Hanahana,Ha-na-ha-na
2428,2293,Hanali,ha-na-lí
2429,2294,Hanana,Ha-na-na
2430,2295,Hanariri,ha-na-ri-ri
2431,2296,Hanaya,Ha-na-a
2432,2297,Hanazu,Ha-na-zu
2433,2298,Hanazu,Ha-zu
2434,2299,Hani,Ha-ni
2435,2300,Hanini,Ha-ni-ni
2436,2301,Hanna-Nārum,Ha-na-na-ri-im
2437,2302,Hanna-Nārum,Ha-na-na-ru-um
2440,2303,Hannanātum,Ha-na-na-tum
2441,2304,Hannānum,Ha-na-nim
2442,2305,Hanniānum,Ha-ni-a-num/nam
2443,2306,Hanniānum,Ha-an-ni-a-nu-um
2444,2307,Hanniānum,Ha-ni-a-nim
2445,2308,Hanu,Ha-nu
2447,2309,Hanu,Ha-nu-ú
2448,2310,Hanuba,Ha-nu-pá
2449,2311,Hanum,ha-nu-um
2450,2312,Hanunu,Ha-nu-nu
2451,2313,Hanunu,Ha-nu-nu-um
2454,2314,Hanupa,ha-nu-pá
2455,2315,Hanušaba,Ha-nu-šu-ba
2456,2316,Hanutum,Ha-nu-tim
2457,2317,Hanuwa,ha-nu-wa
2458,2318,Hanuwa,Ha-nu-wa
2459,2319,Hanuwa,Ha-nu-ú-a
2460,2320,Hapa,ha-pá
2461,2321,Hapa,ha-pá-a
2462,2322,Hapalia,Ha-pá-li-a
2463,2323,Hapapa,Ha-pá-pá
2464,2324,Hapatali,Ha-pá-ta-li
2465,2325,Hapi’i,ha-pí-i
2466,2326,Hapia,ha-pí-a
2467,2327,Hapia,ha-pì-a
2470,2328,Hapia,Ha-pí/pì-a
2471,2329,Hapia,Ha-a-pì-a
2472,2330,Hapiahšu,ha-bi-a-ah-šu
2473,2331,Hapiahšu,ha-pì-ah-šu
2474,2332,Hapiahšušar,ha-pí-ah-šu-šar
2475,2333,Hapila,Ha-pí-lá
2476,2334,Hapišu,ha-pí-šu
2477,2335,Haptuniš,Ha-áp-tù-ni-iš
2478,2336,Haptunuwa,ha-áp-tù-nu-wa
2479,2337,Hapua,ha-pu-a-<big_gap>
2480,2338,Hapua-<big_gap>,ha-pu-a-<big_gap>
2481,2339,Hapuahšušar,Ha-pu-ah-šu-šar
2482,2340,Hapuahšušar,ha-pu-wa-ah-šu-šar
2483,2341,Hapuala,[ha-]pu-a-lá
2484,2342,Hapuala,ha-pu-a-lá
2485,2343,Hapuala,Ha-pu-a-lá
2487,2344,Hapuala,ha-pu-a-la
2489,2345,Hapuala,Ha-pu-wa-lá
2490,2346,Hapuala,ha-pu[-a]-lá
2491,2347,Hapuama,ha-pu-a-ma
2492,2348,Hapuanika,Ha-pu-a-ni-kà
2493,2349,Hapuanika,ha-pu-a-ni-kà
2494,2350,Hapuanika,ha-wa-ni-kà
2495,2351,Hapuašu,Ha-pu-a-šu
2496,2352,Hapula,ha-pu-lá
2497,2353,Hapušar,Ha-pu-ša-ar
2498,2354,Hapuwašu,Ha-pu-a-šu
2499,2355,Hapuwašu,Ha-pu-wa-šu
2500,2356,Hapuwašu,Hi-pu-a-šu
2501,2357,Hapuwašu,ha-pu-wa-šu
2502,2358,Har’aniša,ha-ar-a-ni-ša
2503,2359,Hara,Ha-ra-a
2504,2360,Harahur,Ha-ra-hu-ur
2505,2361,Harahur,Ha-ri-hu-ur
2506,2362,Haraka,ha-ra-kà
2507,2363,Haralum,Ha-ar-a-lim
2508,2364,Haraniš,Ha-ra-ni-iš
2509,2365,Haranu,ha-ra-ni-iš
2510,2366,Harašri,Ha-ra-áš-ri
2511,2367,Harašri,Ha-ar-áš-ri
2512,2368,Harašta,Ha-ra-áš-ta
2513,2369,Harašta,Ha-ra-áš-ta-an
2514,2370,Haraštaili,Ha-ra-áš-ta-DINGIR
2515,2371,Haraštal,ha-ra-áš-ta-al
2516,2372,Haraštan,ha-ra-áš-ta-an
2517,2373,Harašu,Ha-ar-a-šu
2518,2374,Harawaria,Ha-ar-a-wa-ri-a
2519,2375,Harbadiwa,har-ba-di-wa
2520,2376,Harbuidwa,har-bu-id-wa
2521,2377,Hardu,Ha-ar-du
2522,2378,Harharan,Ha-ar-ha-ar-an
2523,2379,Harharan,ha-ar-ha-ra-an
2524,2380,Harhia,Ha-ar-hi-a
2525,2381,Harhia,ha-ar-hi-a
2526,2382,Harhia,[h]a-ar-hi-a
2527,2383,Haribi,ha-ri-bi
2528,2384,Harima,Ha-ri-ma
2529,2385,Harimi,Ha!-ri-mi
2530,2386,Harina,Ha-ri-na
2531,2387,Hariššali,Ha-ri-iš/eš-ša-li
2532,2388,Harka,Ha-ar-kà-a
2533,2389,Harkiwana,ha-ar-ki-wa-na
2534,2390,Harla,ha-ar-lá
2535,2391,Harla,Ha-ar-lá/la
2536,2392,Harladi,Ha-ar-lá-tí
2537,2393,Harlu,Ha-ar-lu-ú
2538,2394,Harlulu,Ha-ar-lu-lu
2539,2395,Harna,Ha-ar-na
2540,2396,Harnašar,har-na-ša-ar
2541,2397,Harnašarna,Ha-ar-na-šar-na
2542,2398,Harpatal,Ha-ar-pá-tal
2543,2399,Harpatiwa,Ha-ar-pá-tí-wa
2544,2400,Harpuitwa,Ha-ar-pu-i[t]-wa
2545,2401,Harš(umn)uman,ha-ar-šu-ma-an
2546,2402,Harš(umn)uman,ha-ar-šu-um-nu-ma-an
2547,2403,Harša,ha-ar-ša
2548,2404,Harša,ha-ar-ša-a
2549,2405,Harša,Ha-ar-ša
2550,2406,Harša,Ha-ar-ša-a
2551,2407,Harša,Ha-ar-ší
2552,2408,Harša,ha-ar-ší
2554,2409,Harša’a,ha-ar-ša-a
2555,2410,Haršanalum,Ha-ar-ša-na-lim
2556,2411,Harši,ha-ar-š[í]
2557,2412,Harši,ha-ar-ší
2559,2413,Harši,ha-ar[-ší]
2560,2414,Haršia,Ha-ar-ší-a
2561,2415,Haršu,ha-ar-šu
2562,2416,Haršula,Ha-ar-šu-lá
2563,2417,Haršumalka,Ha-ar-šu-ma-al-kà
2564,2418,Haršuman,ha-ar-šu-ma-an
2565,2419,Haršume,ha-ar-šu-me
2566,2420,Haršumilka,ha-ar-šu-mì-il5-kà
2567,2421,Haršumnahšu,Ha-ar-šu-um-na-ah-šu
2568,2422,Haršumnalka,ha-ar-šu-um-na-al-kà
2569,2423,Haršumnuman,ha-ar-šu-um-nu-ma-an
2570,2424,Haršumnuman,Ha-ar-šu-um-nu-ma-an
2571,2425,Haršumnuman,Ha-ar-šu-nu-ma-an
2572,2426,Haršumnuman,Hu-ur-šu-nu-ma-an
2573,2427,Haršunuman,ha-ar-šu-nu-ma-an
2575,2428,Haršunuman,ha-ar-[su-...]
2576,2429,Harta,ha-ar-tù
2577,2430,Hartanali,Ha-ar-ta-na-li
2578,2431,Hartu,ha-ar-tù
2579,2432,Harubi,Ha-ru-bi/be
2580,2433,Haruhul,Ha-ru-hu-ul
2581,2434,Haruhul,Ha-ru-hu-ur
2582,2435,Haruhur,ha-ru-hu-ur
2583,2436,Haruwašia,Ha-ru-wa-ší-a
2584,2437,Harza,ha-ar-za
2585,2438,Harziawuna,Ha-ar-zi-wu-na
2586,2439,Harzika,har-zi-ka
2587,2440,Harzila,Ha-ar-zi-lá
2588,2441,Hašahšušar,ha-ša-ah-šu-ša-ar
2589,2442,Hašaiškuwama,Ha-ša-iš-ku-wa-ma
2590,2443,Hašanšarnawa,Ha-ša-an-ša-ar-na-wa
2591,2444,Hašantarnawa,ha-ša-an-ta-ar-na-wa
2592,2445,Hašarti,Ha-ša-ar-tí
2593,2446,Hašhaurra,Ha-áš-ha-ur-ra
2594,2447,Hašim-nawar,Ha-ší-im-na-wa-ar
2595,2448,Hašimnawar,ha-ší-im-na-wa-ar-ma
2596,2449,Hašiuman,Ha-ší-ú-ma-an
2597,2450,Hašra,Ha-áš-ra-a
2598,2451,Hašši,ha-ši
2599,2452,Haštahšu,Ha-áš-ta-ah-šu
2600,2453,Haštahšušar,ha-áš-<ta->ah-šu-šar
2601,2454,Haštahšušar,ha-áš-ta-ah-šu-ša-ar
2602,2455,Haštaili,Ha-áš-ta-li
2603,2456,Haštali,ha-áš-ta-li
2604,2457,Haštašu,ha-áš-ta-šu
2605,2458,Haštati,Ha-áš-ta-tí
2606,2459,Hašu-<gap>,ha-šu-x
2607,2460,Hašu’uman,ha-šu-ú-ma-an
2608,2461,Hašua,ha-šu-a
2609,2462,Hašuara,Ha-šu-a-ra
2610,2463,Hašudar,Ha-šu-tár
2611,2464,Hašue,ha-šu-e
2612,2465,Hasui,ha-šu-i
2613,2466,Hašui,ha-š[u-i]
2615,2467,Hašui,ha-šu-i
2616,2468,Hašui,ha-šu!
2617,2469,Hašui,Ha-šu-i
2619,2470,Hašui,h[a-šu]-i
2621,2471,Hašui,ha-šu[-i]
2623,2472,Hašui,[h]a-šu-i
2624,2473,Hašuili,Ha-šu-ì-lí
2625,2474,Hašuman,ha-šu-ú-ma-an
2626,2475,Hašuna,ha-šu-na
2627,2476,Hašušahšu,ha-šu-ša-ah-šu
2628,2477,Hašušar,ha-šu-š[ar]
2629,2478,Hašušar,Ha-šu-šar
2630,2479,Hašušara,ha-šu-ša-ra
2631,2480,Hašušarna,ha-šu-ša-ar-na
2632,2481,Hašušarna,Ha-šu-šar-na
2633,2482,Hašušarnika,Ha-šu-ša-ar-ni-kà
2634,2483,Hašušarnika,ha-šu-ša-ar-ni-kà
2635,2484,Hašušarnika,ha-šu-ša-ri-ni-kà
2636,2485,Hašušarnika,ha-šu-ša-ar!-ni-kà
2637,2486,Hašušman,Ha-šu-uš-ma-an
2638,2487,Hašušra,Ha-šu-uš-ra
2639,2488,Hašutar,ha-šu-tár
2640,2489,Hašutayali,ha-šu-ta-a-li-i
2641,2490,Hašuwa,ha-šu-wa
2642,2491,Hašuwa,Ha-šu-wa
2643,2492,Hašuwa,Ha-šu-a
2644,2493,Hašuwa,Ha-šu-e
2645,2494,Hašuwa,Ha-šu-i
2646,2495,Hata,Ha-ta
2647,2496,Hatala,ha-ta-lá
2648,2497,Hatala,Ha-ta-lá
2649,2498,Hatala,Hu-a-ta-lá
2650,2499,Hatala,Hu-ta-lá
2651,2500,Hatānu,Ha-ta-ni
2652,2501,Hataru,Ha-ta-ru
2653,2502,Hatašušar,Ha-ta-šu-šar
2654,2503,Hatata,Ha-ta-ta
2655,2504,Hatatum,Ha-ta-tim
2656,2505,Hati,Ha-tí
2657,2506,Hatikur,Ha-tí-ku-ur
2658,2507,Hatilka,ha-tí-il5-kà
2659,2508,Hatkiahšu,ha-at-ki-a[h]-šu
2660,2509,Hatranani,Ha-at-ra-na-ni
2661,2510,Hatrašna,Ha-at-ra-áš-na
2662,2511,Hattia,Ha-ti-a
2663,2512,Hattiar,Ha-tí-ar
2664,2513,Hattušili,Ha-tù-ší-ili5
2665,2514,Hatušil,ha-tù-ší-il5
2667,2515,Hatušil,[ha]-tù-ší[-il5]
2668,2516,Hatutu,Ha-du-du
2669,2517,Hawa,Ha-wa-a
2670,2518,Hawawašu,Ha-wa-wa-šu
2671,2519,Hawilia,Ha-wi-li-a
2672,2520,Hāya,Ha-a-a
2673,2521,Hazaba,Ha-za-pá
2674,2522,Hazabuna,Ha-za-pu-na
2675,2523,Hazabzilum,Ha-za-áp-zi-li-im
2676,2524,Hazalpuna,Ha-za-al-pu-na
2677,2525,Hazamel,[ha-z]a-me-[DINGIR]
2678,2526,Hazamel,ha-[z]a-me-DINGIR
2679,2527,Hazamel,ha-za-me-el
2680,2528,Hazamil,Ha-za-mì-il
2681,2529,Hazapuna,ha-za-pu-na
2682,2530,Hazubala,ha-zu-ba-lá
2683,2531,Hazulia,ha-zu-li-a
2684,2532,Hazuna,Ha-zu-na
2685,2533,Hazušia,ha-zu-ší-a
2686,2534,Hazuzu,Ha-zu-zu
2687,2535,Hazzawani,Ha-az-za-wa-ni
2688,2536,Hazzuzum,Ha-zu-zi-im
2689,2537,Hibi,hi-bi-i
2690,2538,Hidadi,Hi-da-dí
2691,2539,Hidalia,Hi-da-li-a
2692,2540,Hidaluk,Hi-da-lu-uk
2693,2541,Hidašpa,Hi-da-áš-pá
2694,2542,Hidia,Hi-dí-a
2695,2543,Hiluka,Hi-lu-ga see āb-iluka
2696,2544,Hiluman,hi-lu-ma-an
2698,2545,Hiluman,hi-lu-m[a-a]n
2699,2546,Hima,Hi-ma-a
2700,2547,Hima-<big_gap>,hi-ma-<big_gap>
2701,2548,Himadašu,hi-ma-da-šu
2702,2549,Himalia,hi-ma-li-a
2703,2550,Hinaha,Hi-na-ha
2704,2551,Hinali,Hi-na-li
2705,2552,Hinnāya,Hi-na-a
2706,2553,Hinnāya,Hi-na
2708,2554,Hinnāya,Hi-na-a-a
2709,2555,Hipa,Hi-ba
2710,2556,Hipa,Hi-ba-a
2711,2557,Hipi,Hi-pí-i
2712,2558,Hirdu,Hi-ir-du
2713,2559,Hišar,hi-šar
2714,2560,Hišduman,hi-iš-du-ma-an
2715,2561,Hištahšu,hi-iš-ta-ah-šu
2716,2562,Hištahšu,Hi-iš-ta-ah-šu
2717,2563,Hištahšu,Ha-áš-ta-ah-šu
2719,2564,Hištahšu,hi-iš-t[a-ah-šu]
2720,2565,Hištahšušar,hi-iš-ta-<ah>-šu-šar
2722,2566,Hištahšušar,hi-iš-ta-ah-šu-šar
2723,2567,Hištahšušar,Hi-iš-ta-ah-šu-šar
2724,2568,Hištuman,Hi-iš-tù-ma-an
2725,2569,Hiwašmei,hi-wa-áš-me-i
2726,2570,Hiwašmi,Hi-wa-áš-me-i
2727,2571,House,É
2728,2572,Hu-lá-a-a,Hu-lá-a-a
2729,2573,Hu-ma-da-šu,Hu-ma-[da-šu]
2730,2574,Hu-na-hu-na,Hu-na-hu-na
2731,2575,Huardula,hu-ar-tù-la
2732,2576,Huatala,hu-a-t[a-lá]
2733,2577,Huatala,hu-a-ta-la
2734,2578,Hubaba,Hu-ba-ba
2735,2579,Hubaba,Hu-ba-ba-am
2736,2580,Hubazum,Hu-ba-zi-im
2737,2581,Hubidum,Hu-bi-dam
2738,2582,Hubišnuman,Hu-pí-iš-nu-ma-an
2739,2583,Hubuzi,Hu-bu-zi
2740,2584,Huda,Hu-da
2741,2585,Hudada,Hu-da-da
2742,2586,Hudādum,Hu-da-dum
2743,2587,Hudahuda,Hu-da-hu-da
2744,2588,Hudama,hu-da-ma-a
2745,2589,Hudarlani,hu-dar-lá-ni
2746,2590,Hudia,hu-tí-a
2747,2591,Hudida,Hu-dí-da
2748,2592,Hudka,hu-ud-ka
2749,2593,Hudu-bēlī,Hu-du-be-li
2750,2594,Hududu,Hu-du-du
2751,2595,Hudurla,hu-da-ar-lá-ma
2752,2596,Hugania,Hu-ga-ni-a
2753,2597,Huharimataku,Hu-ha-ri-ma-ta-ku
2754,2598,Huhu,Hu-hu
2755,2599,Huhumidal,Hu-hu-me-ta-al
2756,2600,Huialka,hu-ú-i-a-al-kà
2757,2601,Huiliuman,hu-e-li-ú-ma-an
2758,2602,Hula,Hu-lá
2759,2603,Hulali,Hu-lá-lí
2760,2604,Hulalia,Hu-lá-li-a
2761,2605,Hulalia,Hu-lá-lí-a
2762,2606,Hulalum,Hu-lá-lu-um
2764,2607,Hulalum,Hu-lá-lim
2765,2608,Hulana,Hu-la-n[a
2766,2609,Huli,Hu-li
2767,2610,Hulia,Hu-li-a
2768,2611,Hulu,hu-lu
2769,2612,Hulu,Hu-lu
2770,2613,Hulu,Hu-lu-uš
2771,2614,Huluba,Hu-lu-pá
2772,2615,Huluš,hu-lu-uš
2773,2616,Huma,Hu-ma
2774,2617,Huma[dašu],hu-ma-[da-šu]
2775,2618,Humadašu,hu-ma-d[a-šu]
2777,2619,Humadašu,hu-ma-da-š[u]
2778,2620,Humadašu,hu-ma-da-šu
2780,2621,Humadašu,[h]u-ma-da-šu
2782,2622,Humadašu,hu-[ma-d]a-šu
2783,2623,Humadašu,[hu-ma-da-]šu
2784,2624,Humadašu,Hu-ma-da-šu
2785,2625,Humadašu,Hu-mu-un-da-šu
2786,2626,Humadašu,hu-ma-da<-šu>
2787,2627,Humadašu,hu[-m]a-[d]a-a-šu
2788,2628,Humalu,hu-ma-lu
2789,2629,Humatanika,Hu-ma-ta-ni-kà
2790,2630,Humazi,hu-ma-zi
2791,2631,Humida,Hu-me-da
2792,2632,Humudašu,hu-mu-da-šu
2793,2633,Humundašu,hu-mu-un-da-šu
2794,2634,Humundašu,hu-mu[-...]
2795,2635,Humundašu,hu-mu-un<-da>-šu
2796,2636,Huna,Hu-na-hu-na
2797,2637,Huna,Hu-na
2798,2638,Hunadadua,hu-na-da-du-wa
2799,2639,Hunahuna,hu-na-hu-na
2801,2640,Hunahuna,hu-na
2802,2641,Hunanum,Hu-na-num
2803,2642,Hunia,Hu-ni-a
2804,2643,Hunua,Hu-nu-a
2805,2644,Hunuma,Hu-nu-ma
2806,2645,Hunupi,Hu-nu-pì
2807,2646,Hupalia,Hu-pá-li-a
2808,2647,Hupišnuman,hu-pí-iš-nu-ma-an
2809,2648,Hurad,Hu-ra-at
2810,2649,Hurada,hu-ra-da
2811,2650,Huramanu,hu-ra-ma-nu
2812,2651,Huraša,Hu-ra-ša
2813,2652,Huraṣanum,Hu-ra-ṣa-nu-um
2814,2653,Huraṣanum,Hu-ra-ṣa-num
2818,2654,Huraṣānum,Hu-ra-ṣa-num
2819,2655,Huraṣānum,Hu-ra-ṣa-nu-um
2821,2656,Hurāṣānum,Hu-ra-ṣa-num
2822,2657,Hurāṣānum,Hu-ra-ṣa-nu-um
2824,2658,Huraṣi,Hu-ra-ṣí
2825,2659,Hurāṣi,Hu-ra-ṣí
2826,2660,Hurāṣum,Hu-ra-ṣí
2827,2661,Hurazi,[h]u-ra-zi
2828,2662,Hurazi,hu-ra-zi
2829,2663,Hurbana,Hu-ur-ba-na
2830,2664,Hurdala,Hu-ur-da-lá
2831,2665,Hurdunani,hu-ur-du-na-ni
2832,2666,Hurišar,Hu-ri-ša-ar
2833,2667,Hurluman,Hu-ur-lu-ma-an
2834,2668,Hurma,Hur-ma-a
2835,2669,Hurma-ilī,hu-ur-me-li
2836,2670,Hurmeli,hu-ur-me-li
2837,2671,Hurmili,Hu-ur-me-li
2838,2672,Hurtula,hu-ur-tù-lá
2839,2673,Hurubi,Hu-ru-bi
2840,2674,Huruda,Hu-ru-ta
2841,2675,Huruta,hu-ru-ta
2842,2676,Hurzibum,Hu-ur-zi-pu-um
2843,2677,Huša,hu-ša
2844,2678,Hušali,hu-ša-li
2845,2679,Hušānum,Hu-ur-ša-nim
2846,2680,Husārum,Hu-sà-ru-um
2847,2681,Hušiliuman,Hu-ší-li-
2848,2682,Hušiliuman,hu-ší-li-ú-ma-an
2849,2683,Hušiliuman,hu-ší-li<-ú>-ma[-an]
2851,2684,Hušiliuman,hu-ší-li-ú[-ma-an]
2852,2685,Hušiuman,hu-ší-ú-ma-an
2853,2686,Hušiuman,Hu-ší-ú-ma-an
2854,2687,Hušiuman,Hu-zi-ú-ma-an
2855,2688,Hušui,Hu-šu-i
2856,2689,Huta,Hu-da
2857,2690,Hutala,[h]u-ta-lá
2858,2691,Hutala,hu-ta-lá
2859,2692,Hutarla,h[u-d]a-ar-lá
2860,2693,Hutarla,Hu-da-ar-lá
2861,2694,Hutarla,Hu-du-ur-lá
2862,2695,Hutarla,hu-ta-ar-lá
2863,2696,Hutarlani,Hu-tár-lá-ni
2864,2697,Hutašama,hu-lá
2865,2698,Hutašama,Hu-ta-ša-ma
2866,2699,Hutatum,Hu-ta-tim
2867,2700,Hutia,Hu-tí-a
2868,2701,Hutila,Hu-tí-lá
2869,2702,Hutka,Hu-ut-kà
2870,2703,Huwaruman,Hu-wa-ru-ma-an
2871,2704,Huwialka,Hu-ú-i-a-al-kà
2872,2705,Huyalka,hu-a-al-ka
2873,2706,Huza,Hu-za
2874,2707,Huza,Hu-za-a
2875,2708,Huzala,Hu-za-lá
2876,2709,Huzarua,hu-za-ru-wa
2877,2710,Huzaza,Hu-za-za
2878,2711,Huzia,hu-zi-a-áš
2879,2712,Huzia,hu-zi-a
2880,2713,Huziaš,hu-zi-a-áš
2881,2714,Huziri,Hu-zi-ri
2882,2715,Huziš,hu-zi-iš
2883,2716,Huziuman,hu-zi-ú-ma-an
2884,2717,Huzura,Hu-zu-ra
2885,2718,Huzuru,Hu-zu-ru
2886,2719,Huzzi,Hu-zi-iš
2887,2720,Huzziya,Hu-zi-a
2888,2721,Huzziya,Hu-zi-áš
2889,2722,I-a-ta-ni-kà,I-a-ta-ni-kà
2890,2723,I-a-tal-kà,I-a-tal-kà
2891,2724,I-dí-a,I-dí-a
2892,2725,I-dí-da,I-dí-da
2893,2726,I-dí-in-Ištar,I-dí-in-Ištar
2894,2727,I-dí-lim,I-dí-lim
2895,2728,I-dí-nim,I-dí-nim
2896,2729,I-dí-Sú-in,I-dí-Sú-in
2897,2730,I-du-a,I-du-a
2898,2731,I-ha-ga-lim,I-ha-ga-lim
2899,2732,I-lá-li,I-lá-li
2900,2733,I-li-li,I-li-li
2901,2734,I-lu-ku-li,I-lu-ku-li
2902,2735,I-lu-l[á]-a,I-lu-l[á]-a
2903,2736,I-lu-ma-lá-ak,I-lu-ma-lá-ak
2904,2737,I-na-ar,i-na-ar
2905,2738,I-ni-zu-da,I-ni-zu-da
2906,2739,I-sá-a-a,I-sá-a-a
2907,2740,I-tí-tí-ir,I-tí-tí-ir
2908,2741,Ia,I-a
2909,2742,Iadimad,i-a-dí-ma-ad
2910,2743,Ialia,i-a-li-a
2911,2744,Ialiaš,i-a-li-a-àš
2912,2745,Ialu,i-a-lu
2913,2746,Ianika,i-a-ni-kà
2915,2747,Ianika,[i-a-]ni-kà
2916,2748,Ianukimsi,I-a-nu-ki-im-ṣí
2917,2749,Iaša,i-a-ša
2918,2750,Iatalka,I-a-ta-al-kà
2919,2751,Iatalka,i-a-tal-kà
2920,2752,Iatanika,I-a-ta-[n]i-ga
2921,2753,Iatanika,i-a-ta-ni-kà
2922,2754,Ibada,I-ba-da-a
2923,2755,Ibāya,I-ba-a
2924,2756,Ibazi,i-ba-zi
2925,2757,Ibbi-ilī,I-bi4-ì-[li]
2926,2758,Ibbi-Suen,I-bí-Sú-en6
2927,2759,Ibbi-ZU,I-bí-ZU
2928,2760,Ibbiṣur,ib-bi-ṣur
2929,2761,Ibezua,i-be-zu-a
2930,2762,Ibilam-Ana,I-be-lam-a-na
2931,2763,Ibilisi,i-bi-li-si
2932,2764,Ibisua,I-bi-zu-a
2933,2765,Ibmei,ib-me-i
2934,2766,Ibni-Adad,Ib-ni-{d}IM
2935,2767,Ibni-Ašari,Ib-ni-a-ša-ri
2936,2768,Ibni-Ea,Ib-ni-É-a
2937,2769,Ibni-Ea,Ib-ni-a
2938,2770,Ibni-ili,Ib-ni-lí
2940,2771,Ibni-ili,Ib-ni-DINGIR
2941,2772,Ibni-ilī,Ib-ni-lí
2942,2773,Ibni-ilī,Ib-ni-DINGIR
2943,2774,Ibni-Suen,ib-ni-sú-in
2944,2775,Ibnia,Ib-ni-a
2945,2776,Ibnia,Ib-ni-É-a
2946,2777,Ibri-madal,Ib-ri-ma-da-al
2947,2778,Ibrimu,ib-ri-mu
2948,2779,Ibšudak,ib-šu-dak
2949,2780,Ida,I-da
2950,2781,Ida-Suen,I-da-Zu-in
2951,2782,Ida-Suen,I-da-zu
2952,2783,Idamada,i-da-ma-da
2953,2784,Idarda,i-da-ar-da
2954,2785,Idari,I-da-ri-iš
2955,2786,Idarzia,I-da-ar-zi-a
2956,2787,Idaya,i-da-a
2957,2788,Idaya,I-da-a
2958,2789,Idaya,I-da-a-a
2959,2790,Idāya,I-da-a
2960,2791,Idāya,I-da-a-a
2961,2792,Iddin-abum,I-dí-in-a-bu-um
2962,2793,Iddin-Adad,I-dí-na-{d}IM
2963,2794,Iddin-ahum,I-dí-in-a-hi-im
2964,2795,Iddin-ahum,I-dí-na-hu-um
2965,2796,Iddin-ahum,I-dí-a-hu-um
2966,2797,Iddin-Amurru,I-dí-{d}MAR.TU
2967,2798,Iddin-Amurrum,I-dí-{d}MAR.TU
2968,2799,Iddin-Anum,I-dí-{d}A-nim
2969,2800,Iddin-Anum,I-dí-A-num
2970,2801,Iddin-Aššur,E-dí-in-
2971,2802,Iddin-Aššur,E-dí-na
2972,2803,Iddin-Aššur,Id-na-
2973,2804,Iddin-Aššur,I-dí
2974,2805,Iddin-Aššur,E-dí-
2975,2806,Iddin-Dagan,I-dí-Da-gán
2976,2807,Iddin-Dagān,I-dí-Da-gán
2977,2808,Iddin-Erra,i-dí-ér-ra
2978,2809,Iddin-ilī,I-ti-DINGIR
2979,2810,Iddin-ilī,I-dí-DINGIR
2980,2811,Iddin-ilum,I-dí-lim
2981,2812,Iddin-ilum,I-ti-DINGIR
2982,2813,Iddin-ilum,I-dí-DINGIR
2984,2814,Iddin-Ištar,I-dí-in-Ištar
2985,2815,Iddin-Kubum,I-dí-Ku-bu-um
2986,2816,Iddin-Kūbum,I-dí-Ku-bu-um
2987,2817,Iddin-Nirah,I-dí-Ni-ra-ah
2988,2818,Iddin-Šamaš,I-dí-{d}UTU
2989,2819,Iddin-Suen,I-dí-Sú-en6
2990,2820,Iddin-Wer,I-dí-we-er
2991,2821,Iddin-Wēr,I-dí-We-er
2992,2822,Iddināya,E-dí-na-a
2993,2823,Idi-Aššur,a-dí-a-šùr
2994,2824,Idi-Aššur,I-dí-A-šur
2995,2825,Idi-Aššur,I-dí-A-šùr
2996,2826,Idi-bani,Ni-dí-ba-ni
2997,2827,Idi-bani,I-dí-ba-ni
2998,2828,Idi-bāni,Ni-dí-ba-ni
2999,2829,Idi-bāni,I-dí-ba-ni
3000,2830,Idi-ištar,I-dí-Ištar
3001,2831,Idi-Suen,i-dí-sú-en6
3002,2832,Idi-suen,i-dí-sú-in
3003,2833,Idi-suin,i-dí-su-in
3004,2834,Idi-Suin,i-dí-sú-in
3005,2835,Idia,I-dí-a
3007,2836,Idia,I-dí-a-a
3008,2837,Idiadi,I-dí-a-dí
3009,2838,Idida,I-dí-da
3010,2839,Ididi,i-dí-dí
3011,2840,Idilia,i-di-li-a
3012,2841,Idilia,I-dí-li-a
3014,2842,Idilia,I-dí-lí-a
3015,2843,Idinia,i-di-ni-a
3016,2844,Idinua,I-dí-nu-a
3017,2845,Idinum,I-dí-num
