,row_index,segment_idx,akk,eng
258,262,0,ša 16 GÍN KÙ.BABBAR be-ú-lá-at a-ta-aḫ-šu-ú iš-ti KÙ.BABBAR uk-ta-al, 
259,263,0,KIŠIB a-ta-tí-a DUMU en-na-nim KIŠIB a-ḫu-wa-qar DUMU a-šur-SIPA KIŠIB a-mur-a-šur DUMU šu-eš-ḫa-ra KIŠIB a-šur-{d}UTU DUMU ili₅-ba-ni ,"Seal of Atatiya, son of Ennānum, seal of Ahu-waqar, son of Aššur-rē'ī, seal of Amur-Aššur, son of Šu-Išhara, seal of Aššur-šamšī, son of Ilī-bāni."
260,265,0,KIŠIB be-lá-nim DUMU šu-ku-bi-im KIŠIB a-gu₅-a DUMU dan-na-a-šur KIŠIB ú-ṣú-ur-ša-IŠTAR DUMU da-da-a ,"Seal of Belanum, son of Su-Kubum, seal of Agua, son of Dan-Assur, seal of Usur-sa-Istar, son of Dadaya."
261,266,0,1 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er bé-lá-nim DUMU šu-ku-bi-im ku-li-a DUMU a-lá-bi-im i-šu a-na ša-na-at ù 6 ITU.KAM KÙ.BABBAR i-ša-qal šu-ma i-na ú-me-šu ma-al-ú-tim KÙ.BABBAR bé-lá-num lá iš-qú-ul ki-ma a-wa-at kà-ri-im 1.5 GÍN.TA a-na ma-na-im ṣí-ib-tám a-na ur-ḫi-im ú-ṣa-áb ITU.1.KAM áb-ša-ra-ni li-mu-um i-dí-sú-in DUMU i-dí-a-bi-im ," 1 mina of refined silver Belanum, son of Su-Kubum, owes to Kulia, son of Ali-abum. He will pay within one year and six months. If Belanum does not pay when his term is due in conformity with the rule of the karum he will add 1.5 shekel of interest per mina per month. Month V, eponymy of Iddin-Suen, son of Iddin-abum. "
262,267,0,KIŠIB i-ku-pí-a DUMU pí-lá-aḫ-IŠTAR KIŠIB ili₅-ba-ni DUMU mu-ta-lim KIŠIB a-šur-SIPA DUMU ú-ṣú-ra-nim ,"Seal of Ikuppiya, son of Pilah-Istar, seal of Ili-bani, son of Mutalum, seal of Assur-re'i, son of Usuranum."
263,269,0,KIŠIB e-la-lí DUMU i-ku-nim KIŠIB ša-lim-a-ḫi-im DUMU dan-a-šur KIŠIB en-na-sú-en₆ DUMU sú-kà-lí-a KIŠIB i-dí-a-šur DUMU a-šur-ma-lik ,"Seal of Elalī, son of Ikūnum, seal of Šalim-ahum, son of Dān-Aššur, seal of Ennam-Suen, son of Sukkalliya, seal of Iddin-Aššur, son of Aššur-mālik,"
264,271,0,KIŠIB a-šùr-DU₁₀ DUMU a-ḫu-wa-qar KIŠIB šu-a-nim DUMU a-ki-a-nim KIŠIB a-šur-du-gul DUMU im-da-ḫi KIŠIB a-šur-DU₁₀ DUMU i-dí-ba-ni ,"Seal of Aššur-ṭāb, son of Ahu-waqar, seal of Šu-Anim, son of Akiānum, seal of Aššur-dugul, son of Imdī-ahī, seal of Aššur-ṭāb, son of Idi-bāni,"
265,273,0,KIŠIB šu-be-lim KIŠIB a-šur-i-dí ,"Seal of Šu-Bēlum, seal of Aššur-idī,"
266,276,0,a-na en-um-a-šùr, to Ennam-Aššur.
267,277,0,KIŠIB a-šùr-ma-lik DUMU zu-a KIŠIB ga-sú ,Seal of Aššur-malik son of Zuwa; seal of Ga<gap>
268,280,0,0.3333 ma-na 2.5 GÍN KÙ.BABBAR bé-ú-lá-at a-ta-aḫ-šu ḫa-pu-a-šu a-bu-šu il₅-qé iš-tí KÙ.BABBAR uk-ta-al šu-ma a-na kà-ni-iš a-ša-pá-ra-šu ma-ma-an bé-el ḫu-bu-li-šu ša a-bi-šu lá i-ṭá-ḫi-šu-um, 
269,281,0,KIŠIB zi-qí-qí DUMU ì-lí-dan KIŠIB šál-ma-a-šur DUMU ú-zu-a KIŠIB PUZUR₄.IŠTAR DUMU id-na-a ,"Seal of Ziqiqi, son of Ilī-dān, seal of Šalim-Aššur, son of Uzua, seal of Puzur-Ištar, son of Idnāya."
270,283,0,KIŠIB a-šur-ṣú-lu-li DUMU šu-lá-ba-an KIŠIB a-šur-ma-lik DUMU šu-lá-ba-an ,"Seal of Aššur-ṣululī, son of Šu-Labān, seal of Aššur-mālik, son of Šu-Labān."
271,288,0,KIŠIB en-um-a-šur DUMU i-ku-pí-a KIŠIB a-ni-na-a DUMU DIRI-im KIŠIB e-na-a-šur DUMU šu-ul-mì-ša-a-šùr ,"Seal of Ennum-Assur, son of Ikuppiya, seal of Aninaya, son of Watrum, seal of Ennam-Assur, son of Sulmi-sa-Assur."
272,289,0,12 ma-na URUDU ší-kam i-ṣé-er en-um-a-šùr DUMU i-ku-pí-a DAM.GÀR i-šu iš-tù SAG ITU.KAM tí-i-na-tim a-na ITU.KAM i-ša-qal šu-ma lá iš-qú-ul a-na 10 ma-na na-e 0.5 ma-na.TA i-na ITU.KAM ṣí-ib-tám ú-ṣa-áb li-mu-um da-dí-a DUMU šu-{d}NIN.ŠUBUR wa-bi₄-il₅ ṭup-pì-im šu-ut DAM.GÀR ," 12 minas of copper Ennum-Assur, son of Ikuppiya, owes to the creditor. Reckoning from month <gap> he will pay in one month. If he does not pay he will add an interest of 0.5 mina per 10 minas per month. Eponymy of Dadiya, son of Su-Ilabrat. The bearer of the tablet is the creditor. "
273,290,0,KIŠIB ḫi-ta-ni DUMU DINGIR-na-da KIŠIB en-um-a-šùr DUMU <gap> KIŠIB a-mur-a-šùr DUMU i-šar-ki-it-a-šùr KIŠIB ku-na-na-a ,"Seal of Hitani, son of Ili-nada, seal of Ennum-Assur, son of <gap>, seal of Amur-Assur, son of Isar-kitti-Assur, seal of Kunnanaya."
274,292,0,<gap> i-na ITU.1.KAM ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb ITU.KAM áb-ša-ra-ni li-mu-um ša qá-té a-bu-ša-lim DAM.GÀR DUMU ì-lí-a-lúm ,"per month he will add interest in conformity with the rule of the karum. Month V, the eponymy of the successor of Abu-salim, the trader, son of Ili-alum. "
275,293,0,KIŠIB a-mur-a-šùr DUMU da-dí-a KIŠIB <gap> DUMU ú-zu-bi₄-iš-ki-im KIŠIB <gap> DUMU a-šùr-{d}UTU-ši ,"Seal of Amur-Assur, son of Dadiya, seal of <gap> son of Uzubiskum, seal of <gap> son of Assur-samsi."
276,295,0,KIŠIB i-dí-a-šur DUMU ì-lí-dan KIŠIB a-šur-SIPA DUMU i-dí-da KIŠIB e-lá-ma DUMU i-dí-sú-en₆ KIŠIB PUZUR₄.IŠTAR DUMU a-šur-ma-lik ,"Seal of Iddin-Aššur, son of Ilī-dān, seal of Aššur-rē'ī, son of Idida, seal of Elamma, son of Iddin-Suen, seal of Puzur-Ištar, son of Aššur-mālik."
277,298,0,i-dí-IŠTAR ù {d}NIN.ŠUBUR i-mì-ig-ru-ma É-tù ša kà-ni-iš ù ú-tù-up-tum ša i-dí-IŠTAR {d}NIN.ŠUBUR lá ṭá-ḫu a-na ḫu-bu-ul a-bi-šu-nu ki-la-la-šu-nu-ma i-za-zu a-na qú-bu-ur bu-zu-ur um-mì-šu-nu a-na gám-ri-im ù ḫu-bu-ul bu-zu-ur um-mì-šu-nu i-dí-IŠTAR-ma i-za-az i-nu-mì ša i-na a-lim i-za-ku-ú-ni É-tù ša kà-ni-iš lá i-ša-ku-nu, 
278,300,0,0.6666 ma-na LÁ 1 GÍN KÙ.BABBAR ší-im am-tim sú-la ù ga-na-be-li il₅-qé-ú am-tám iš-tí sú-la ù ga-na-be-li ga-za-zu iš-am-ší šu-ma ma-ma-an a-šu-mì am-tim a-na ga-za-zu i-tù-a-ar sú-la ù ga-na-be-li 0.6666 ma-na LÁ 1 GÍN KÙ.BABBAR i-ša-qú-lu ù a-ma-sú, 
279,301,0,KIŠIB šu-ku-bi-im KIŠIB šu-IŠTAR KIŠIB a-mur-a-šur ,"Seal of Šu-Kūbum, seal of Šu-Ištar, seal of Amur-Ištar,"
280,303,0,a-na a-la-ḫi-im DUMU šál-ma-a-šur a-ni-na DUMU PUZUR₄-a-na ú a-šur-ma-lik DUMU a-lá-ḫi-im ,"To Ali-ahum son of Šalim-Aššur, Annina son of Puzur-Anna and Aššur-malik son of Ali-ahum; "
281,304,0,KIŠIB zu-ku-a ,seal of Zukuwa.
282,307,0,10 ma-na 15 GÍN URUDU ma-sí-a-am i-ṣé-er IŠTAR-ba-ni <gap> i-šu iš-tù ḫa-mu-uš-tim ša ì-li-a ù kàr-wa-a a-na ITU.KAM i-ša-qal šu-ma lá iš-qú-ul ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb ITU.KAM ma-ḫu-ur-ì-lí li-mu-um DU₁₀-a-šur, 
283,308,0,KIŠIB pè-ru-a KIŠIB ša-ḫi-iš-nu-ma-an KIŠIB ba-ri-me-a ,"Seal of Peruwa, seal of Šahišnuman, seal of Barimea."
284,311,0,a-na a-wa-tim a-ni-a-tim kà-ru-um dur₄-ḫu-mì-it i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in ṭup-pu-um a-šu-mì ku-uk-ra ša DUMU zu-za-nim, For these words the Durhumit colony made us available and before Aššur's dagger we gave our testimony. A record concerning Kukra of the son of Zuzānum.
285,312,0,KIŠIB a-ta-tí-a DUMU en-na-nim KIŠIB a-ḫu-wa-qar DUMU a-šur-SIPA KIŠIB a-mur-a-šur DUMU šu-iš-ḫa-ra KIŠIB {d}a-šur-{d}UTU-ši DUMU ili₅-ba-ni ,"Seal of Atatiya, son of Ennānim, seal of Ahu-waqar, son of Aššur-rē'ī, seal of Amur-Aššur, son of Šu-Išhara, seal of Aššur-šamšī, son of Ilī-bāni,"
286,315,0,KIŠIB e-lá-ma DUMU i-dí-sú-en₆ KIŠIB zu-za-a DUMU i-sí-ḫi-im KIŠIB en-na-sú-en₆ DUMU ku-ku-ra-nim ,"Seal of Elamma, son of Iddin-Suen, seal of Susāya, son of Isihum, seal of Ennam-Suen, son of Kukurānum."
287,317,0,KIŠIB na-bi-sú-in ù ku-zi-zi-a ,Seal of Nab-Suen and Kuziziya;
288,319,0,KIŠIB a-ku-za DUMU šu-a-nim KIŠIB šu-a-nim DUMU <gap> ki KIŠIB i-dí-a-bi-im ,"Seal of Akuza son of Šu-Anum, seal of Šu-Anum son of <gap>ki, seal of Iddin-abum."
289,321,0,KIŠIB bu-bu-ra-nu-um ,Sealed by Buburānum;
290,322,0,a-na a-bi₄-a DUMU be-e-be ù a-šùr-DU₁₀ <gap>-nu a-bi₄-a šu-ma a-ḫu-a a-tù-nu iḫ-da," to Abiya son of Bebe and Aššur-ṭab. <gap> Abiya. If you are truly my brothers, take care!"
291,323,0,KIŠIB ša ,Sealed by your
292,324,0,ki-ma ku-a-tí a-na en-um-a-šur um-ma a-šur-ma-sú-i-ma áš-ku-ma a-lá-ni-<gap> lá tù-šé-ba-lá-am <gap> a šé-bi₄-lam ḫa-ra-<gap>, representatives; to Ennam-Aššur. From Aššur-massuʾī: <gap> I set <gap> and you do not send <gap> send <gap>
293,325,0,KIŠIB ša-lim-a-šur ,Sealed by Šalim-Aššur;
294,326,0,a-na en-nam-a-šur ù a-lá-ḫi-im ša-na-am ša 20 ma-na ma-<gap>, to Ennam-Aššur and Ali-ahum. A kettle of 20 minas <gap>
295,327,0,KIŠIB ni-mar-IŠTAR DUMU PUZUR₄-a-šùr KIŠIB en-nam-a-šùr DUMU kà-ri-a ,"Sealed by Nimar-Ištar son of Puzur-Aššur, by Ennam-Aššur son of Karriya;"
296,328,0,a-šùr-na-da DUMU šu-{d}EN.LÍL tap-pá-i-ni a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in, Aššur-nādā son of Šu-Illil is our (absent) partner. The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger. 
297,329,0,KIŠIB PUZUR₄-tí-a-am-tim KIŠIB a-šur-i-mì-tí DUMU a-ta-a KIŠIB ú-ṣur-ša-a-šur DUMU a-šur-ma-lik KIŠIB a-da-da DUMU {d}IM.GAL KIŠIB a-šur-DU₁₀ DUMU sá-da-a ,"Sealed by Puzur-Ti'amtum, by Aššur-imittī son of Ataya, by Uṣur-ša-Aššur son of Aššur-malik, by Adada son of Adad-rabi, by Aššur-ṭāb son of Sadaya."
298,330,0,ša 4 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er ú-ṣur-ša-a-šur ù a-šur-DU₁₀ ša-lim-a-šur i-šu-ú iš-tù ḫa-mu-uš-tim ša ma-nu-ki-a-šur ù i-ku-nim a-na 6 ḫa-am-ša-tim i-ša-qú-lu šu-ma lá iš-qú-lu 1.5 GÍN.TA i-na ITU.KAM-im a-na ma-na-im ú-ṣú-bu KÙ.BABBAR i-na qá-qá-ad šál-mì-šu-nu ra-ki-is, Concerning the fact that Uṣur-ša-Aššur and Aššur-ṭāb owe 4 minas of refined silver to Šalim-Aššur. Reckoned from the week of Mannu-kī-Aššur and Ikūnum they must pay within 6 weeks. If they have not paid (in time) they will add interest at the rate 1.5 shekel per month per mina. They are jointly responsible for the silver.
299,331,0,a-na šál-ma-a-šur ,To Šalim-Aššur; 
300,332,0,KIŠIB ma-ma-ḫi-ir,sealed by Man-mahir.
301,333,0,KIŠIB lá-qé-ep DUMU {d}AB-ba-ni KIŠIB a-ku-za DUMU šu-a-nim ,"Sealed by Lā-qēp son of Illil-bāni, by Akuza son of Šu-Anum."
302,334,0,ṭup-pu-um ša ba-áb DINGIR ša IGI GÍR ša a-šùr ša ší-bu-tí-ni," The tablet from the Gate of the God from before Aššur's dagger, with our testimony. "
303,335,0,KIŠIB en-na-nim DUMU a-lá-bi₄-im KIŠIB a-gi-a DUMU PUZUR₄-a-šùr ,"Sealed by Ennānum son of Ali-abum, by Agiya son of Puzur-Aššur;"
304,336,0,{d}IM.GAL DUMU bu-zi tap-pá-i-ni a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma ṭup-pá-am ší-bu-tí-ni IGI GÍR ša a-šùr ni-dí-in, Adad-rabi son of Buzi was our (absent) partner. The Kanesh colony gave us for these proceedings and we gave a tablet with our testimony before Aššur's dagger. 
305,337,0,KIŠIB MAR.TU-ba-ni DUMU ma-na-na KIŠIB ú-ra-a ŠEŠ-šu KIŠIB ḫa-da-a DUMU kà-ra-wa KIŠIB a-na-aḫ-DINGIR DUMU ḫi-šar KIŠIB a-da-da DUMU {d}IM.GAL KIŠIB da-ak-ni-iš KIŠIB ḫu-ra-ta KIŠIB PUZUR₄.IŠTAR KIŠIB i-dí-{d}UTU ,"Sealed by Amurrum-bāni son of Manana, by Uraya his brother, by hadaya son of Karawa, by Anah-ilī son of hišar, by Adada son of Adad-rabi, by Dakniš, by hurata, by Puzur-Ištar, by Iddin-Šamaš, the sons of Dalaš."
306,338,0,me-er-e da-la-áš a-na 9 ma-na KÙ.BABBAR ša É ḫa-ar-ta ù 10 ma-na KÙ.BABBAR ša ḫa-al-ki-a-šu ù kà-ri-a me-er-ú da-la-áš a-na ša-lim-a-šùr ù me-er-e-šu ú-lá i-tù-ru GÍR ša a-šùr ú-ta-me-šu," For the 9 minas of silver from harta's house and the 10 minas of silver from halkiaššu and Karriya, sons of Dalaš, they must not raise claims against Šalim-Aššur and his sons. I / he made him swear by Aššur's dagger. "
307,339,0,KIŠIB šál-ma-a-šur ,Sealed by Šalim-Aššur;
308,340,0,a-na i-dí-a-bi-im ù en-na-nim <gap>, to Iddin-abum and Ennānum <gap>
309,341,0,KIŠIB a-ku-za DUMU šu-a-nim KIŠIB lá-qé-ep DUMU {d}AB-ba-ni KIŠIB ṣí-lu-lu DUMU ú-ku ,"Sealed by Akuza son of Šu-Anum, by Lā-qēp son of Illil-bāni, by Ṣilūlu son of Uku."
310,342,0,a-na a-wa-tim a-ni-a-tim kà-ru-um kà-né-eš i-dí-ni-a-tí-ma IGI GÍR ša a-šùr i-na ba-áb DINGIR ṭup-pá-am ni-dí-in, The Kanesh colony gave us for these proceedings and we gave a tablet before Aššur's dagger in the Gate of the God. 
311,343,0,KIŠIB ša-lim-a-šùr DUMU i-sú-rik₁₃ ,Sealed by Šalim-Aššur son of Issu-arik;
312,344,0,a-na en-um-a-šùr DUMU ú-zu-a ḫa-na-a i-dí-ku-bi₄-im a-šur-i-mì-tí DUMU du-dí-ki en-um-a-šùr ù a-lá-ḫi-im," to Ennam-Aššur son of Uzuwa, hannaya, Iddin-Kūbum, Aššur-imittī son of Dudiki, Ennam-Aššur and Ali-ahum."
313,345,0,KIŠIB ú-ra-a DUMU ma-na-na KIŠIB ì-lí-dan DUMU i-dí-a-šur KIŠIB ma-nu-um-ba-lúm-a-šur DUMU ib-ki-im ,"Sealed by Uraya son of Manana, by Ilī-dan son of Iddin-Aššur, by Mannum-balum-Aššur son of Ibkum."
314,346,0,a-na a-wa-tim a-ni-a-tim kà-ru-um kà-né-eš i-dí-ni-a-tí-ma IGI GÍR ša a-šur ší-bu-tí-ni ni-dí-in, The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger. 
315,347,0,a-na en-um-a-šur DUMU šál-ma-a-šur ,To Ennam-Aššur son of Šalim-Aššur; 
316,348,0,KIŠIB a-na-a-na,sealed by Anna-anna.
317,349,0,a-na en-nam-a-šur i-ku-nim DUMU e-lá-lí ù am-ur-IŠTAR DUMU <gap> ,"To Ennam-Aššur, Ikūnum son of Elāli and Amur-Ištar son of <gap>; "
318,350,0,KIŠIB a-šùr-ma-lik DUMU i-ku-pì-a,sealed by Aššur-malik son of Ikūn-pīya.
319,351,0,a-na šu-a-nim DUMU ḫa-da-a ,To Šu-Anum son of hadaya; 
320,352,0,KIŠIB sà-ak-li-a,sealed by Sakliya.
321,353,0,KIŠIB šu-ku-bi-im DUMU a-šùr-i-dí KIŠIB i-dí-IŠTAR DUMU a-šùr-i-dí ,"Sealed by Šu-Kūbum son of Aššur-idī, by Iddin-Ištar son of Aššur-idī;"
322,354,0,sú-in-na-da DUMU en-um-a-šùr tap-pá-i-ni a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš ṣa-ḫe-er GAL i-dí-ni-a-tí-ma ší-bu-tí-ni IGI GÍR ša a-šùr ni-dí-in," Suen-nādā son of Ennam-Aššur was our (absent) partner. The plenary assembly of the Kanesh colony gave us for these proceedings, and we gave our testimony before Aššur's dagger. "
323,355,0,KIŠIB en-na-nim DUMU a-la-bi-im KIŠIB dan-a-šùr DUMU ir-nu-id KIŠIB bu-zu-a DUMU a-šùr-DU₁₀ KIŠIB a-du-da DUMU zu-ú-a ,"Sealed by Ennānum son of Ali-abum, by Dan-Aššur son of Irnuid, by Buzuwa son of Aššur-ṭāb, by Aduda son of Zuwa."
324,356,0,ša 7 ma-na 7 GÍN AN.NA ša ni-ip-lá-tim ša ku-zi-a a-na ILLAT-tim ḫa-bu-lu AN.NA dan-a-šùr iš-qú-ul 7 GÍN.TA 1 ma-na 10 GÍN KÙ.BABBAR ṣa-ru-pá-am i-na KÙ.BABBAR-áp im-dí-dan iš-tí šál-ma-a-šùr dan-a-šùr il₅-qé šu-ma ša ki-ma im-dí-dan ù ku-zi-a a-na šál-ma-a-šùr a-na 7 ma-na 7 GÍN AN.NA i-tù-ru dan-a-šùr DUMU ir-nu-id ú-ba-áb-šu ITU.1.KAM ša sà-ra-tim li-mu-um i-dí-a-bu-um," Concerning the 7 minas 7 shekels of tin from the balance payment that Kuziya owes to the caravan - Dan-Aššur has paid the tin. Reckoned at the rate 1:7 Dan-Aššur has received 1 mina 10 shekels of refined silver from Imdī-dan's silver from Šalim-Aššur. If Imdī-dan's representatives and Kuziya claim the 7 minas 7 shekels of tin from Šalim-Aššur, Dan-Aššur son of Irnuid will clear him. Month Ša-sarrātim, eponymy Iddin-abum. "
325,357,0,KIŠIB a-ku-za DUMU šu-a-nim KIŠIB MAR.TU-ba-ni DUMU ma-na-na KIŠIB lá-qé-ep DUMU PUZUR₄.IŠTAR ,"Sealed by Akuza son of Šu-Anum, by Amurrum-bāni son of Manana, by Lā-qēp son of Puzur-Ištar."
326,358,0,a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš-ki i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in i-tur₄-DINGIR DUMU a-mur-IŠTAR tap-pá-i-ni, § The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger. Itūr-ilī son of Amur-Ištar was our (absent) partner. 
327,359,0,KIŠIB a-lu-lá-a ,Sealed by Alulaya;
328,360,0,a-na en-nam-a-šur, to Ennam-Aššur.
329,361,0,KIŠIB a-ku-za KIŠIB la-li-im KIŠIB šu-ku-bi-im DUMU a-zu KIŠIB a-šùr-i-mì-tí DUMU i-ku-pì-IŠTAR KIŠIB i-tur₄-DINGIR DUMU a-mur-IŠTAR ,"Sealed by Akuza, by Lalum, by Šu-Kūbum son of Azu, by Aššur-imittī son of Ikūn-pi-Ištar, by Itūr-ilī son of Amur-Ištar."
330,362,0,ṭup-pu-um ša ba-áb DINGIR-lim ša ší-bu-tí-šu-nu ša IGI GÍR ša a-šùr, The tablet from the Gate of the God with their testimony from before Aššur's dagger. 
331,363,0,KIŠIB tù-ra-mì-ili₅ ,Sealed by Tūram-ilī;
332,364,0,a-na en-um-a-šùr ù šu-ku-bi-im DUMU en-na-ma-nim, to Ennam-Aššur and Šu-Kūbum son of Ennam-Anum.
333,365,0,KIŠIB šu-be-lim DUMU i-dí-a-bi₄-im ,Sealed by Šu-Bēlum son of Iddin-abum;
334,366,0,a-na i-ku-nim DUMU {d}UTU-ba-ni e-ni-iš-ta-ri-im ù a-lu-wa," to Ikūnum son of Šamaš-bāni, Eništarum and Aluwa."
335,367,0,KIŠIB a-ku-za DUMU šu-a-nim KIŠIB ú-ra-a DUMU ma-na-na KIŠIB {d}MAR.TU-ba-ni DUMU ma-na-na KIŠIB la-qé-pì-im DUMU {d}AB-ba-ni KIŠIB i-tur₄-DINGIR DUMU a-mur-IŠTAR ,"Sealed by Akuza son of Šu-Anum, by Uraya son of Manana, by Amurrum-bāni son of Manana, by Lā-qēpum son of Illil-bāni, by Itūr-ilī son of Amur-Ištar."
336,368,0,a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma ṭup-pá-am ša ší-bu-tí-ni IGI GÍR ša a-šùr ni-dí-in, § The Kanesh colony gave us for these proceedings and we gave a tablet with our testimony before Assur's dagger. 
337,369,0,KIŠIB la-ma-sí ,Sealed by Lamassī;
338,370,0,a-na en-nam-a-šur ù a-lá-ḫi-im, for Ennam-Aššur and Ali-ahum.
339,371,0,a-na DAM.GÀR-ri-im ù e-lá-lí ,To the merchant and Elāli; 
340,372,0,KIŠIB in-ba-a-šùr ,sealed by Inib-Aššur.
341,373,0,mì-šu ša ma-tí-ma té-er-ta-kà lá i-lá-kam, Why doesn't any message ever come from you?
342,374,0,a-na šu-{d}EN.LÍL ù a-zu-ú ,To Šu-Illil and Azu; 
343,375,0,KIŠIB a-mur-IŠTAR,sealed by Amur-Ištar.
344,376,0,KIŠIB kà-ri-im ,Sealed by the
345,377,0,ḫa-ḫi-im kà-ru-um dí-nam i-dí-in-ma šu-ma šu-be-lúm ù en-na-sú-in me-er-ú i-dí-a-bi₄-im lá i-li-ku-ú-ma iš-tí šál-ma-a-šùr lá i-na-me-ru-ú-ma a-li i-ma-gu₅-ru-ni lá e-ta-wu-ú lu-qú-tám a-na šál-ma-a-šùr ú-šu-ru-ú a-ba pá-šé-er a-wa-tim," hahhum colony. The colony passed a verdict: If Šu-Bēlum and Enna-Suen, Iddin-abum's sons, do not leave and meet with Šalim-Aššur and do not discuss in order to come to an agreement, then they must release the goods to Šalim-Aššur. Aba was the arbitrator. "
346,378,0,a-na en-nam-a-šur ,"To Ennam-Aššur, "
347,379,0,KIŠIB a-lá-ḫi-im ù a-mur-IŠTAR,sealed by Ali-ahum and <gap>-Ištar.
348,380,0,a-na šál-ma-a-šur ,To Šalim-Aššur; 
349,381,0,KIŠIB ma-ma-ḫi-ir ,sealed by Man-mahir.
350,382,0,1.5 ma-na URUDU a-na qá-tí-šu-nu ú-ra-dí, I have added 1.5 mina of copper to their account.
351,383,0,a-na ma-nu-ki-a-šùr DUMU a-šùr-DU₁₀ ù a-ḫa-tim DUMU ší-na-na-tim ,To Mannu-kī-Aššur son of Aššur-ṭāb and Ahātum daughter(!) of Šinanātum; 
352,384,0,KIŠIB ú-ṣur-ša-a-šùr DUMU šu-ku-bi₄-im,sealed by Uṣur-ša-Aššur son of Šu-Kūbum.
353,385,0,KIŠIB ma-ma-ḫi-ir DUMU a-mur-IŠTAR ,Sealed by Man-mahir son of Amur-Ištar;
354,386,0,a-na en-nu-um-a-šur, to Ennam-Aššur.
355,387,0,KIŠIB tù-ra-mì-li ,Sealed by Tūram-ilī;
356,388,0,a-na en-um-a-šùr DUMU ša-lim-a-šùr ú šu-ku-bi-im DUMU e-na-ma-nim, to Ennam-Aššur son of Šalim-ahum and Šu-Kūbum son of Ennam-Anum
357,389,0,KIŠIB a-šùr-gi-im-li ,Sealed by Aššur-gimlī;
358,390,0,a-na a-zu-ú iš-ta-aḫ-šu ú ni-wa-lá," to Azu, Ištahšu and Niwala."
359,391,0,KIŠIB en-na-nim DUMU a-lá-bi₄-im KIŠIB a-šùr-na-da DUMU ir-nu-id KIŠIB kà-ta-tim DUMU ma-la-ba KIŠIB nu-ur-{d}EN.ZU DUMU {d}MUŠ-mu-ta-bíl ,"Sealed by Ennānum son of Ali-abum, by Aššur-nādā son of Irnuid, by Katātum son of Malaba, by Nūr-Suen son of Nirah-muttabbil, by Iddin-Suen son of Ibaya."
360,392,0,ša ša-lim-a-šùr ù i-dí-sú-in DUMU i-ba-a-a a-na a-wa-at ṭup-pí-im a-ni-im ni-iš a-lim{ki} it-mu-ú-ni-ma a-ḫu-um a-na a-ḫi-im la i-tù-ru," Concerning Šalim-Ašsur and Iddin-Suen son of Ibaya. They swore by the City concerning the words of this tablet, and no one must raise claim against the other."
361,393,0,KIŠIB šu-ta-mu-zi ,"Sealed by Šu-Tammuzī,"
362,394,0,e-la-a en-um-a-šùr DUMU e-la-ma ù lá-ma-sí a-na en-um-a-šùr," Elaya, Ennam-Aššur son of Elamma and Lamassī; to Ennam-Aššur. "
363,395,0,a-na ša-lim-a-šùr qí-bi-ma um-ma i-dí-a-bu-um i-tur₄-DINGIR <gap> e-na-aḫ-DINGIR ù en-nam-a-šur-ma a-na É-bé-tí-kà né-ru-ub-ma ṭup-pé-kà ni-ip-té-ma ṭup-pá-am ša ḫu-bu-ul ú-ṣú-ur-ša-a-šur DUMU a-šur-ma-lik ù a-šur-DU₁₀ DUMU sá-da-a nu-šé-li-ma a-na a-bu-a ni-ip-qí-id a-ma me-ḫe-er-šu ší-ta-me ,"To Šalim-Aššur from Iddin-abum, Itūr-ilī, <gap>, Enah-ilī and Ennam-Aššur: We entered your house, opened for your tablets, took out the tablet concerning the debt of Uṣur-ša-Aššur son of Aššur-malik and Aššur-ṭāb son of Sadaya, and entrusted it to Abuwa. Now, listen to the copy: "
364,396,0,KIŠIB PUZUR₄-tí-a-am-tim KIŠIB a-šur-i-mì-tí DUMU e-ta-a KIŠIB ú-ṣú-ur-ša-a-šur KIŠIB a-da-da-DUB.SAR KIŠIB a-šur-DU₁₀ ,"Sealed by Puzur-Ti'amtum, by Aššur-imittī son of Etaya, by Uṣur-ša-Aššur, by Adada, the scribe, and by Aššur-ṭāb."
